RMS,Peak,Peak_Peak,Crest,Mean,Kurtosis,Health_State
1084.4321195317177,5302.0,5302.479137033224,4.889194910871437,373.52881218702726,-1.2012529749387166,0
1094.4751475765215,5352.0,5352.479137033224,4.89001510162277,376.1401080091087,-1.2011421205656243,0
1104.4234653181536,5402.0,5402.479137033224,4.891239791291318,378.6457002469803,-1.2010085411411406,0
1115.218895507764,5452.0,5452.479137033224,4.888726349563581,381.6632358661594,-1.2008545348308832,0
1126.1565603397191,5502.0,5502.479137033224,4.885643962630074,384.64989501925436,-1.2006828421096498,0
1136.4897829419197,5553.0,5553.479137033224,4.886097599245893,387.05804741623786,-1.2004429344218162,0
1147.3563710966598,5603.0,5603.479137033224,4.8833999105653385,390.1880610238346,-1.200054745476949,0
1157.660484976752,5653.0,5653.479137033224,4.883124260835008,392.87187986435526,-1.1997084665880962,0
1168.1088998286104,5703.0,5703.479137033224,4.882250277210256,395.55815922891526,-1.199403442229785,0
1178.843487145535,5753.0,5753.479137033224,4.88020679821575,398.315314869544,-1.1991396892514963,0
1189.6510860637209,5803.0,5803.479137033224,4.877900813086953,401.2690232507036,-1.1989178968871397,0
1200.129265722305,5853.0,5853.479137033224,4.876974645291511,403.80397111686347,-1.19873942699648,0
1210.8802009102624,5903.0,5903.479137033224,4.874966157314739,406.7555990014534,-1.1986063145386425,0
1222.1179368082348,5953.0,5953.479137033224,4.871051983368523,410.16411150666136,-1.198521268277922,0
1232.8432485194774,6003.0,6003.479137033224,4.86923216492365,413.02212378832337,-1.198487671722246,0
1244.736368034807,6053.0,6053.479137033224,4.862877116345923,417.45474905512395,-1.198509584294729,0
1257.2481373844107,6103.0,6103.477711230516,4.854252568388553,422.86894998943524,-1.198591742738913,0
1270.2222660659631,6153.0,6153.470471590757,4.844034122513541,428.7008831465579,-1.1987395627583393,0
1283.364968741223,6203.0,6203.463038623333,4.83338734583363,434.63920307601535,-1.1989591408912876,0
1296.7763854391685,6253.0,6253.463038623333,4.821957023748816,440.702178108156,-1.1992572566215558,0
1308.8737765945727,6303.0,6303.463038623333,4.815590405057349,444.9155018828061,-1.1996413747263244,0
1320.117457682028,6353.0,6353.463038623333,4.812450561145616,448.0661366017102,-1.2001196478622447,0
1331.7580180005148,6403.0,6403.463038623333,4.8079305049827195,451.84131461430997,-1.2003381774494624,0
1343.4419214023023,6453.0,6453.463038623333,4.803333807883763,455.191788712271,-1.2004243626560984,0
1354.6318217257076,6503.0,6503.463038623333,4.800566394280939,458.20796545635136,-1.2005017693145479,0
1365.8374603631341,6553.0,6553.463038623333,4.797789041646111,461.32561489860444,-1.2005690152967712,0
1375.9041331801902,6603.0,6603.463038623333,4.799026211759524,462.8547178113838,-1.2006249398717965,0
1384.6171141162984,6653.0,6653.463038623333,4.804938442672747,462.5932421122712,-1.200668603571821,0
1394.6266776511766,6703.0,6703.463038623333,4.806304158249116,464.0630656961943,-1.200699288083849,0
1405.9581008109653,6753.0,6753.463038623333,4.80313033233695,467.03802765534755,-1.2007164961668337,0
1417.2715173895936,6803.0,6803.463038623333,4.800068241355848,469.9371524381117,-1.200719951594335,0
1428.4422009688767,6853.0,6853.463038623333,4.797533981670228,472.70344041074463,-1.2007095991226562,0
1440.0247365142093,6903.0,6903.463038623333,4.793667653730534,475.8696500809531,-1.2006856044844787,0
1451.6460174472113,6953.0,6953.463038623333,4.789735180913582,479.14725287096303,-1.2006483544079665,0
1462.9465925648826,7003.0,7003.463038623333,4.786914324549693,481.8786979762944,-1.2005984566613817,0
1474.3652628928896,7053.0,7053.463038623333,4.78375350905998,485.0228255928937,-1.2005367401231726,0
1485.9749642969805,7103.0,7103.463038623333,4.780026696721941,488.18093170145397,-1.2004642548775868,0
1497.6474107146971,7153.0,7153.463038623333,4.776157558064013,491.51942600357773,-1.2003822723357929,0
1509.421708794934,7203.0,7203.463038623333,4.772026238943262,494.81176409999836,-1.2002922853825624,0
1520.5190473827258,7253.0,7253.463038623333,4.77008164579366,497.64875311465477,-1.2001960085484908,0
1531.8556528324093,7303.0,7303.463038623333,4.767420472351108,500.71066127966236,-1.2000953782078478,0
1542.418592595486,7353.0,7353.463038623333,4.767188385370037,503.01850448172564,-1.1999925528020137,0
1551.4717158457458,7403.0,7403.463038623333,4.771598427731853,502.77073325465017,-1.199889913088612,0
1560.5715787829406,7453.0,7453.463038623333,4.775814260190775,502.4657331030445,-1.1997900624163211,0
1569.653744877982,7503.0,7503.463038623333,4.780035102954027,502.119980978617,-1.199695827025445,0
1578.67909267101,7553.0,7553.463038623333,4.78437957091132,501.8729015076767,-1.1996102563742699,0
1589.4747902290626,7603.0,7603.463038623333,4.783341042423401,504.31902199053474,-1.1995366234912792,0
1600.2850083837986,7653.0,7653.463038623333,4.782273132539757,507.06510283764817,-1.199478425353263,0
1612.7989416439707,7703.0,7703.463038623333,4.77616880883374,512.5525239584699,-1.1994393832893988,0
1623.704867110992,7753.0,7753.463038623333,4.774882527632423,515.4349889574735,-1.199423443411361,0
1634.6768384925492,7803.0,7803.463038623333,4.773420541760228,518.1407796435892,-1.1994347770695388,0
1645.7520328647704,7853.0,7853.463038623333,4.771678748183125,520.8706622469723,-1.1994777813354125,0
1656.9486234980252,7903.0,7903.463038623333,4.7696107700163815,523.6598586065514,-1.1995570795102024,0
1667.8351127631063,7953.0,7953.463038623333,4.7684569890270785,526.2673415112803,-1.199677521659841,0
1677.7311637553257,8003.0,8003.463038623333,4.770132529508839,527.4119697988394,-1.1998441851763688,0
1687.4902773748881,8053.0,8053.458089739084,4.772175643303554,528.2734641236659,-1.200000384307446,0
1698.1693219951273,8923.0,8923.458089739084,5.254481920281447,529.9537679254868,-1.1353127330369617,0
1712.8662592477076,8976.0,8976.458089739084,5.24033908166436,532.4353855958067,-0.5903077151735068,0
1727.5868073329666,9026.0,9026.458089739084,5.224628922661351,535.2245050109691,-0.3283777954000735,0
1742.192020300006,9076.0,9076.45716920495,5.209529084191942,537.9659502620694,-0.2300599598671167,0
1757.2709785758107,9126.0,9126.45716920495,5.19327987047064,541.122577004445,-0.227319274968397,0
1772.6698887942423,9176.0,9176.45716920495,5.176372689582633,544.7002780364679,-0.28029881551723923,0
1787.7960119080128,9227.0,9227.468001157045,5.161103357732937,547.7440351692934,-0.3647923238966362,0
1802.87543551351,9277.0,9277.468001157045,5.1456688672213495,550.9729540148927,-0.4660572081130945,0
1817.9068085348079,9327.0,9327.468001157045,5.130626034410066,554.1794508221562,-0.5749778105497643,0
1832.828970123411,9378.0,9378.469411790371,5.116680362908355,557.0820559729142,-0.6854629941282759,0
1848.2324931849353,9499.0,9499.469411790371,5.139504924313396,560.4606714951769,-0.7833184825273976,0
1863.4650103431777,9549.0,9549.469411790371,5.124324818012787,563.5797457332029,-0.877187329499431,0
1877.9529483657577,9599.0,9599.469411790371,5.111416666936886,565.0265522349971,-0.9693364107764242,0
1893.0829058390227,9649.0,9649.469411790371,5.096976984071134,568.1393195499452,-1.0575765044856378,0
1908.5121484904657,9699.0,9699.469411790371,5.081969222816531,571.7330846076378,-1.1405136760779298,0
1923.8936817436902,9749.0,9749.469411790371,5.067327832359297,575.193941364288,-1.2172765398328784,0
1939.241773547519,9799.0,9799.469411790371,5.053005836438004,578.49020803344,-1.287337820733488,0
1954.22348920363,9849.0,9849.469411790371,5.0398534530017285,581.6617277269922,-1.3503959677763162,0
1969.251986668398,9899.0,9899.469411790371,5.026781776540053,584.8811698461514,-1.406295666533157,0
1984.4117631837203,9949.0,9949.469411790371,5.013576408173561,588.2163919981645,-1.4549739302989444,0
2000.1901616446205,9999.0,9999.469411790371,4.999024688621857,592.881536290578,-1.4964232349985014,0
2016.8920780725805,10049.0,10049.469411790371,4.982418300538525,599.4166504290455,-1.5306661461697098,0
2032.632994140053,10099.0,10099.469411790371,4.968432584295715,604.0724132499622,-1.557737780381719,0
2047.344858220169,10149.0,10149.469411790371,4.957152166744831,607.034953398951,-1.5776736675281142,0
2061.5944422206926,10199.0,10199.469411790371,4.947141780715085,608.7654360983761,-1.5905013861261297,0
2076.1297131530746,10257.0,10257.469411790371,4.940442755102433,610.9228055177365,-1.5960497246055967,0
2091.089752261639,10307.0,10307.469411790371,4.929008900193002,614.2881975224938,-1.5940305155515122,0
2105.9560128073795,10357.0,10357.469411790371,4.917956470607109,617.4859721537559,-1.585062568226504,0
2121.2091476045102,10407.0,10407.469411790371,4.906164020531717,621.3781580924608,-1.5690849947465748,0
2136.1868081545754,10457.0,10457.469411790371,4.8951711339485655,624.5155513784608,-1.5460208802588935,0
2151.1625469628057,10507.0,10507.469411790371,4.884335688548816,627.8978752138584,-1.5157783503762194,0
2166.0394932928216,10557.0,10557.469411790371,4.873872352138514,631.1221452936659,-1.4782534355346235,0
2180.623617665286,10607.0,10607.471438497305,4.86420486051441,633.8924794393622,-1.433335226728223,0
2195.7944353000253,10657.0,10657.471438497305,4.8533687073234,637.4208833653873,-1.380914139101514,0
2210.7582102071874,10707.0,10707.471438497305,4.843134789940038,640.8482799883369,-1.3208945530419913,0
2226.3248575764933,10757.0,10757.471438497305,4.831729728656819,645.1621036199443,-1.2532137668607382,0
2242.7319519704797,10807.0,10807.471438497305,4.818676610240869,651.789886867964,-1.1778701970041003,0
2258.6826608810443,10857.0,10857.471438497305,4.806784143711897,657.6278043050072,-1.0949653052380166,0
2274.832356845151,10907.0,10907.471438497305,4.794639027873844,663.9501383018992,-1.004766155941362,0
2290.936140906594,10957.0,10957.471438497305,4.782760987682519,670.0429899448457,-0.907799384319758,0
2306.19306187744,11007.0,11007.471438497305,4.772800760678446,673.9536699185204,-0.8049936828141546,0
2321.586713793077,11057.0,11057.471438497305,4.762690936465064,677.9920687744049,-0.6978984554539434,0
2336.8380204617183,11107.0,11107.471438497305,4.753003803749072,681.8473384556556,-0.5890242723095573,0
2352.2377083094557,11157.0,11157.471438497305,4.743143076308598,686.0933858074917,-0.48238223515042344,0
2367.235420816785,11207.0,11207.471438497305,4.734214392640832,689.7663873062581,-0.3843560976619744,0
2382.2149204923307,11257.0,11257.471438497305,4.725434260009388,693.0988779451607,-0.3051466443712987,0
2397.2314048377016,11307.0,11307.471438497305,4.716691086718644,696.657166950518,-0.2612321198681653,0
2412.392376173986,11357.0,11357.471438497305,4.707774784967614,700.5350907564386,-0.27970079911535217,0
2428.163216738681,11407.0,11407.471438497305,4.697789638425126,705.7635988601972,-0.4061863593956727,0
2444.43352180249,11590.0,11590.471438497305,4.74138482254723,711.7491346249288,-0.7118700258667867,0
2460.262631316401,11640.0,11640.471438497305,4.731202210624091,716.5229622500267,-1.1301025371415363,0
2473.136224943703,11690.0,11690.471438497305,4.726791788538096,719.6646797736723,-1.1057446625138725,0
2486.3967696370346,11740.0,11740.471438497305,4.721692106169287,723.5363630504784,-1.0893809512295465,0
2499.699075651888,11790.0,11790.471438497305,4.716567732028034,727.536590353951,-1.0802751411030753,0
2513.289513008798,11978.0,11978.471438497305,4.76586558691381,730.9724906502981,-1.0374460379097752,0
2526.7913778509674,12028.0,12028.471438497305,4.76018721032276,734.3396002733365,-1.0129586677546345,0
2540.597865314952,12078.0,12078.471438497305,4.7539991137096855,738.6326805300532,-1.0042721444904683,0
2554.2917930604067,12128.0,12128.471438497305,4.748087134347687,742.3519847923113,-1.0086341804234646,0
2567.862246543044,12178.0,12178.471438497305,4.742466234859171,745.9394710176894,-1.023996603008376,0
2581.5406488315966,12228.0,12228.471438497305,4.736706356157662,749.8872321800792,-1.048498432119604,0
2594.9808690413015,12278.0,12278.471438497305,4.731441432374037,753.5643773241922,-1.0711557239926255,0
2608.335417276553,12328.0,12328.471438497305,4.726386000184003,757.1464645727289,-1.0938120185371027,0
2621.751022558197,12378.0,12378.471438497305,4.721272116801563,761.3355637340416,-1.1185959760169288,0
2634.449453237267,12428.0,12428.471438497305,4.717494193987367,763.4192377420063,-1.1445260669174393,0
2647.639511025581,12478.0,12478.471438497305,4.712877243309668,766.764377901524,-1.1707986717833516,0
2660.9492638957704,12528.0,12528.471438497305,4.708094276723768,770.3490081521771,-1.1967556256553826,0
2674.089535073049,12578.0,12578.471438497305,4.703657014856237,773.7920925489641,-1.2218583368296811,0
2687.3276345268387,12628.0,12628.471438497305,4.699092078597044,777.2633417424754,-1.245667096784676,0
2700.5638056266425,12678.0,12678.471438497305,4.694575248911099,780.6645586360454,-1.2678245218895303,0
2713.8201354795783,12728.0,12728.471438497305,4.690067640665783,784.1535213414605,-1.288042312238223,0
2727.215650380233,12778.0,12778.471438497305,4.685364722888147,787.9617478047263,-1.3060906996752377,0
2740.3238219479044,12828.0,12828.471438497305,4.681198585823143,791.2409884136717,-1.3217901010078297,0
2753.1310023569654,12878.0,12878.474033862352,4.67758344552987,793.7384902110524,-1.3350046046607993,0
2766.456607728967,12928.0,12928.474033862352,4.673125891033882,797.5433232667884,-1.3456370078536022,0
2780.0027837502885,12978.0,12978.474033862352,4.668340649102651,802.4985563993498,-1.3536251929436938,0
2793.1466248679176,13028.0,13028.474033862352,4.664273577337197,806.4767779138882,-1.3585739397518592,0
2805.760253023093,13078.0,13078.474033862352,4.6611252639668646,809.0181946782469,-1.359585036350229,0
2818.5188507686858,13129.0,13129.474033862352,4.658120344456582,811.6099825743906,-1.3574348300973722,0
2830.611219194441,13179.0,13179.474033862352,4.65588488826473,812.2485781400499,-1.352291215369571,0
2842.719214461086,13229.0,13229.474033862352,4.6536428686671805,812.8493815277351,-1.3442143928800487,0
2854.7649687788867,13279.0,13279.474033862352,4.651521279413777,813.327535257914,-1.3332720359622292,0
2867.7079674357483,13463.0,13463.474033862352,4.694690028719475,816.3884274614726,-1.317877808626865,0
2881.229248919865,13513.0,13513.474033862352,4.69001208601011,819.2951026415719,-1.277573258596244,0
2895.079021001246,13563.0,13563.474033862352,4.6848462171886815,823.0009734816524,-1.2418155058759204,0
2909.0936820340694,13613.0,13613.474033862352,4.67946428953833,826.816382183204,-1.2098464450175281,0
2922.97289926756,13663.0,13663.474033862352,4.674350557072795,830.4616172815522,-1.1810932878177929,0
2936.7754549035876,13713.0,13713.474033862352,4.669407045439294,834.0311023133278,-1.155150377745784,0
2950.886752399704,13804.0,13804.474033862352,4.67791588029408,838.375273565909,-1.131440682395007,0
2965.0255350798107,13854.0,13854.474033862352,4.672472407434793,842.310795277994,-1.1036286076179487,0
2978.0907876155775,13904.0,13904.474033862352,4.6687629731840055,843.2359140607821,-1.080511652416104,0
2991.681576728724,13954.0,13954.474033862352,4.664266447520161,845.8338494010213,-1.0619300198313857,0
3005.6474247218475,14004.0,14004.474033862352,4.659229118097901,849.5259352145911,-1.0479345648427272,0
3019.725685396241,14054.0,14054.474033862352,4.654065125175722,853.3775505533633,-1.0387928600470084,0
3033.679709977217,14104.0,14104.474033862352,4.649139443961248,856.9585931067273,-1.035004322028612,0
3047.552702910128,14154.0,14154.474033862352,4.644382355220388,860.4071713785195,-1.0373254392292326,0
3061.5184036879746,14204.0,14204.474033862352,4.639527883578795,864.4689315304524,-1.0468068169260316,0
3075.5017214250006,14254.0,14254.474033862352,4.634690951626443,868.3354365918335,-1.0648445971282585,0
3089.358147521629,14304.0,14304.474033862352,4.630087971987021,871.9114244976232,-1.0932499107033467,0
3103.297968687445,14354.0,14354.474033862352,4.625401796679903,875.7385236831377,-1.1343415021422096,0
3116.9753857175565,14404.0,14404.474033862352,4.621146533912736,879.3888977093883,-1.1721777309777313,0
3130.3617558219066,14454.0,14454.474033862352,4.6173577137269115,882.986401833332,-1.1937521287041248,0
3143.8552101667756,14504.0,14504.474033862352,4.613444013927916,887.1952794722044,-1.2199560361977795,0
3157.1980027420122,14554.0,14554.474033862352,4.609783734615288,890.7625243785342,-1.2516770468781846,0
3169.96414895504,14604.0,14604.474033862352,4.606992165767592,893.0094404063998,-1.29001033739435,0
3181.663471043381,14654.0,14654.474033862352,4.605766805121735,893.3612586938307,-1.297456848879506,0
3193.368678475306,14704.0,14704.474033862352,4.604541936892961,893.6261515103889,-1.3029704483693552,0
3205.018138195613,14754.0,14754.474033862352,4.603406085029623,893.7214433746141,-1.306483620777142,0
3216.608546802536,14804.0,14804.474033862352,4.602362949857822,893.7509387957607,-1.3079533569744535,0
3229.030177971231,14854.0,14854.474033862352,4.60014282348164,896.369104119625,-1.307360270888194,0
3241.573056816002,14904.0,14904.474033862352,4.597767731522079,899.4140281746928,-1.3047082068418432,0
3254.207948434997,14954.0,14954.474033862352,4.595281013676962,902.7110118857589,-1.3000243269172964,0
3266.857010982846,15004.0,15004.474033862352,4.592793608522826,906.0372802391415,-1.2933596806795882,0
3279.715362004313,15054.0,15054.474033862352,4.590032468793309,910.0887176050835,-1.284790272259629,0
3292.6891663544616,15104.0,15104.474033862352,4.587132048277295,914.5973372376254,-1.2744186529945194,0
3305.147983972365,15154.0,15154.474033862352,4.584968683243898,917.4862013918664,-1.2623760820741592,0
3317.7220135579164,15204.0,15204.474033862352,4.582662422550366,920.5406928015362,-1.248825313482171,0
3330.5594332647647,15254.0,15254.474033862352,4.580011348137793,924.1366495055744,-1.233964085576422,0
3343.147635442878,15304.0,15304.474033862352,4.577721856418294,927.2482860703966,-1.2180294106732472,0
3355.8402521402145,15354.0,15354.474033862352,4.5753071798360665,930.7103643191572,-1.2013027868824273,0
3368.5030792631023,15404.0,15404.474033862352,4.5729511410658406,934.0669646312424,-1.1841164843018703,0
3380.7416850162144,15454.0,15454.474033862352,4.5711862779974215,936.6209780739093,-1.1668610939189268,0
3393.133647196032,15504.0,15504.474033862352,4.569227626153767,939.5235732530562,-1.1499945719492468,0
3406.037201075546,15554.0,15554.470433413982,4.566597215992948,943.7169204834553,-1.1340530671374391,0
3418.5863497520436,15604.0,15604.470433413982,4.564459809866083,946.7209680500848,-1.1196638866637483,0
3431.131521538733,15654.0,15654.470433413982,4.562343326606078,949.6337116106266,-1.107561041535045,0
3444.1387464188847,15704.0,15704.470433413982,4.559630478397121,953.8976817586407,-1.0986039196374935,0
3457.0158081666004,15754.0,15754.470433413982,4.557109621189439,957.764802200882,-1.0937997705069744,0
3468.964689246329,15804.0,15804.470433413982,4.555826137115738,959.7461841013487,-1.0940266258649731,0
3481.439760415323,15854.0,15854.470433413982,4.553863082815105,963.8677207093776,-1.100837029693421,0
3494.0275476623674,15904.0,15904.470433413982,4.551767203621608,968.3763931335901,-1.1158718104021323,0
3507.3590536842053,16079.0,16079.470433413982,4.584360983261829,973.5014097030659,-1.115505986979575,0
3520.04673496886,16129.0,16129.470433413982,4.582041437055717,976.0464450031458,-1.1245187203129734,0
3532.3278216621056,16180.0,16180.468105703592,4.580548809987473,978.9716067578955,-1.108167729395806,0
3544.249954621175,16230.0,16230.468105703592,4.57924813650304,980.9398933070753,-1.0994597512244373,0
3555.921398807983,16280.0,16280.468105703592,4.578278925247725,982.2587850480701,-1.097550081363665,0
3567.7953110056,16375.0,16375.468105703592,4.589669129696969,983.7912480374389,-1.0942151334039263,0
3579.8373345616264,16425.0,16425.468105703592,4.5881973019903555,985.4957130585999,-1.0941602040092369,0
3591.79483544702,16475.0,16475.468105703592,4.5868432788560405,986.7389136703805,-1.1014706072775922,0
3603.408395647056,16525.0,16525.469457149506,4.585935921102455,986.6065811373339,-1.1068445161307179,0
3615.902508701089,16576.0,16576.47254538536,4.584194391334533,989.48827692514,-1.1159123971110658,0
3627.827387987362,16627.0,16627.47254538536,4.5831838788846815,990.3593611219134,-1.1278013518223875,0
3642.817626000406,18265.0,18265.47254538536,5.013975959058337,991.4501532335246,-0.11673144070413022,0
3663.5948897255716,18315.0,18315.47254538536,4.999188106568169,995.9282479933206,1.0709414550555802,0
3684.389472424982,18365.0,18365.47254538536,4.98454360958549,1000.5883796774696,1.2944767016386693,0
3705.1801596213922,18415.0,18415.47254538536,4.970068716410731,1005.2401736772501,1.1687170412014387,0
3726.1379330589666,18468.0,18468.47254538536,4.956338260091925,1010.188536989141,0.9178805363043963,0
3746.999336352866,18518.0,18518.47254538536,4.942087878249922,1015.1366988134205,0.6307421727008715,0
3767.854447674893,18568.0,18568.47254538536,4.928003525045437,1020.1941585056578,0.344064292865109,0
3788.2677723605775,18618.0,18618.47254538536,4.914647305514677,1024.0426241448592,0.07359788022884661,0
3809.044977435097,18668.0,18668.47254538536,4.900966019196367,1029.0801517409418,-0.17472242308848962,0
3829.4500253396227,18718.0,18718.47254538536,4.887908152905052,1033.1005625675493,-0.3994102648488327,0
3850.122747984017,18802.0,18802.47254538536,4.883480665608652,1037.9242061657785,-0.597054010555282,0
3869.884479867299,18852.0,18852.47254538536,4.871463243431609,1039.7387539351846,-0.7744399342155126,0
3889.9060145041562,18902.0,18902.47254538536,4.859243367197247,1042.3201182918854,-0.9327289984595399,0
3910.450648727475,18952.0,18952.47254538536,4.84650023806522,1047.0333536188361,-1.0732185663082014,0
3930.9851151390503,19002.0,19002.47254538536,4.8339028114910185,1052.203308808346,-1.1972342474616502,0
3952.2802797885556,19052.0,19052.47254538536,4.820508327162281,1060.238008449494,-1.306028645320636,0
3973.5241763308363,19110.0,19110.47254538536,4.809332761540218,1068.219014052779,-1.4007122545921125,0
3994.1493566850954,19160.0,19160.47254538536,4.797016407994731,1073.71284871261,-1.4818208534536037,0
4014.5281331538754,19210.0,19210.47254538536,4.785120283839767,1078.607308452964,-1.5508420885719765,0
4034.674343744133,19260.0,19260.47254538536,4.773619469403554,1082.9680449520622,-1.6084775372249713,0
4054.819859872352,19310.0,19310.47254538536,4.762233753241972,1087.4850470878928,-1.6553127419928013,0
4074.8986214939655,19360.0,19360.47254538536,4.751038442498015,1092.063031533614,-1.6918233071078919,0
4095.01350207602,19410.0,19410.47254538536,4.7399111114431856,1096.6610684255256,-1.7183811986390776,0
4115.228612535123,19460.0,19460.47254538536,4.728777385714173,1101.615604875312,-1.735260475378597,0
4135.354937718472,19510.0,19510.47254538536,4.717853798243475,1106.408814792763,-1.7426420772184992,0
4155.3123383273205,19560.0,19560.47254538536,4.707227377250222,1110.8602119675304,-1.740617530572898,0
4174.750797184194,19610.0,19610.47254538536,4.697286365745866,1113.38620558832,-1.7291915776380469,0
4194.688950599918,19660.0,19660.47254538536,4.686879106301376,1117.9203436451862,-1.708283849724755,0
4214.550187266916,19710.0,19710.47254538536,4.676655662933674,1122.4511793572262,-1.6777298234849485,0
